student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19
23344,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
53410,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
36436,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
2488,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1850,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
2129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2384,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1
41425,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27038,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1980,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41453,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0
34936,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
57399,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
34439,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
34778,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1
34614,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
34781,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
56065,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1
1406,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0
42004,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
42071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
41775,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
41784,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
41881,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
33615,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
57021,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
996,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
995,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
41723,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
42077,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
41952,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0
33361,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
33489,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
41829,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1
17952,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1
41945,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
22634,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
42125,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
41944,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
41833,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
33409,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0
33632,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
33663,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
909,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0
901,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1
762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
782,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1
908,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
25769,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
900,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1
784,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1
26299,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
6623,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0
6685,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1
6622,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
6725,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
6746,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
26009,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1
6621,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1
668,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
781,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
6686,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
34780,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7206,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
6684,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
906,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0
1110,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1
6724,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1
1108,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1
57020,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1775,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
2206,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1
1935,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
55087,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
15973,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
16311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26428,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
15995,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1
26349,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1
40735,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26056,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
24301,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0
15621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39034,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1
25972,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
2022,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
26652,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
2455,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
26433,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
2432,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
2246,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
15620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15458,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
15809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
26352,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1
15096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5346,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1
15975,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
15810,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
16142,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
26251,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
42133,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2105,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
42005,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2017,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
41946,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1
42080,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
41953,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0
25728,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
1819,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
33579,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
33629,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
33446,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
55767,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
42079,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1
33487,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
41954,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
41828,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
33575,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
42131,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
33662,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
55139,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
33450,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
20310,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0
9581,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0
27302,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1
26307,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1
55096,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1
26211,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0
2021,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1
33440,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33452,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1
25718,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0
56567,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1
16144,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
25874,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1
25922,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
2149,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0
5658,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1
25776,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
2050,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5659,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1
26394,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
33362,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1
57910,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1408,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0
57018,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1
57019,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
763,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1
33576,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
889,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33628,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
33582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33630,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
33441,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0
772,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
904,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
57914,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
39286,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0
39858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39509,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
39965,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
55622,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
2406,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1
33445,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1885,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2515,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1
2389,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1
2194,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23285,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
39745,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23258,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
23730,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23728,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23449,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
23822,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
23544,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1
54787,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
39497,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
15480,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0
39833,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
54066,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
33661,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0
33405,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
23386,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
23174,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
6747,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
14937,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1
55059,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
30297,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
30405,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
6687,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
30366,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20627,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
2195,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
20720,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
1899,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
30299,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
30298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30351,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1
20735,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
33580,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1
30334,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
57383,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
34448,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
34250,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
57382,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
34786,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
55968,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
35305,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
34942,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1
26393,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
40073,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
26208,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
25826,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1
25871,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
12653,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
26007,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1
25918,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
25828,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
1355,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
1351,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0
23385,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1
25829,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1
57280,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1
16149,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
15289,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0
15459,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
15461,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
33485,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0
2272,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1
55183,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
2385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26303,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1
26400,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
1727,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1
1778,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
53404,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
25088,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1
41649,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0
55158,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2240,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
38939,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
39030,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
15104,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0
15463,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1
23836,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
16159,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
15818,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1
15475,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
15103,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
15980,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1
15464,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
57233,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
2106,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
23754,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
30249,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1
40614,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
5596,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
42220,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1
42245,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0
9876,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
40206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40129,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1
41071,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
40493,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
40820,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
3994,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
40131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55285,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5397,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1
12508,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6520,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
11900,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
11722,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
43848,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4131,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
14744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
16791,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1183,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0
54250,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
13194,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0
53589,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
1117,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
13190,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
1185,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
13289,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1
13290,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1
13363,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13259,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1
33981,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
13362,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
13359,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
13326,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1
13146,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
13324,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
13148,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1
53598,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
53595,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
4197,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
11798,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
53934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53875,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
30477,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
53517,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
53675,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
33255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33223,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
22230,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0
56146,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
4165,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
53814,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
22638,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1
32668,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
44841,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0
39402,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
39966,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
16367,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
16597,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0
16631,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
10211,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0
45254,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1
1189,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
32552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
43801,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1
6541,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
6485,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
6508,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1
54953,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0
44237,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
12163,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1
44346,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1
44235,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
43802,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1
44018,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1
